id,name,lat,lon
134933483,unnamed location,40.4715610,22.9935605
134933485,unnamed location,40.4724072,22.9931492
134933486,unnamed location,40.4727040,22.9930450
134933489,unnamed location,40.4732470,22.9928892
134933952,unnamed location,40.4581644,23.0012673
134933953,unnamed location,40.4604624,22.9988842
134933954,unnamed location,40.4606581,22.9987794
134933955,unnamed location,40.4610363,22.9985857
134933956,unnamed location,40.4612731,22.9984624
134933957,unnamed location,40.4615307,22.9983275
134998128,unnamed location,40.4569086,23.0031996
134998129,unnamed location,40.4578665,23.0018534
134998133,unnamed location,40.4587900,23.0006531
134998134,unnamed location,40.4593900,22.9999195
134998135,unnamed location,40.4596991,22.9996224
134998137,unnamed location,40.4601695,22.9992262
134998139,unnamed location,40.4605485,22.9990036
134998141,unnamed location,40.4609135,22.9987883
134998142,unnamed location,40.4611843,22.9986494
134998144,unnamed location,40.4614524,22.9985364
134998146,unnamed location,40.4619731,22.9983585
134998148,unnamed location,40.4622571,22.9982987
134998150,unnamed location,40.4625778,22.9982397
134998151,unnamed location,40.4631686,22.9981316
134998153,unnamed location,40.4643831,22.9979108
134998154,unnamed location,40.4649664,22.9978013
134998156,unnamed location,40.4655912,22.9976618
134998158,unnamed location,40.4658682,22.9975777
134998160,unnamed location,40.4664298,22.9973803
134998162,unnamed location,40.4667563,22.9972344
134998163,unnamed location,40.4672513,22.9970020
134998166,unnamed location,40.4676509,22.9967794
134998168,unnamed location,40.4679615,22.9965804
134998171,unnamed location,40.4686947,22.9960275
134998174,unnamed location,40.4688850,22.9958696
134998175,unnamed location,40.4692245,22.9955778
134998177,unnamed location,40.4700734,22.9948311
134998180,unnamed location,40.4706861,22.9943143
134998182,unnamed location,40.4714504,22.9937832
134998185,unnamed location,40.4720975,22.9934321
134998187,unnamed location,40.4727395,22.9931773
134998188,unnamed location,40.4735253,22.9929773
134998191,unnamed location,40.4741078,22.9929163
135028446,unnamed location,40.4988807,22.9696171
135028447,unnamed location,40.4986662,22.9697236
135028448,unnamed location,40.4983546,22.9698433
135028449,unnamed location,40.4975773,22.9699108
135028451,unnamed location,40.4972185,22.9699268
135028452,unnamed location,40.4966798,22.9699511
135028453,unnamed location,40.4961564,22.9699752
135028454,unnamed location,40.4955161,22.9699892
135028457,unnamed location,40.4949152,22.9700025
135028459,unnamed location,40.4943741,22.9700538
135028460,unnamed location,40.4939358,22.9701072
135028462,unnamed location,40.4933699,22.9702016
135028464,unnamed location,40.4930565,22.9702124
135028466,unnamed location,40.4926242,22.9701917
135028469,unnamed location,40.4918440,22.9701520
135028471,unnamed location,40.4916385,22.9701823
135028472,unnamed location,40.4914492,22.9702274
135028474,unnamed location,40.4911866,22.9702965
135028476,unnamed location,40.4907264,22.9704317
135028477,unnamed location,40.4904978,22.9704822
135028479,unnamed location,40.4902270,22.9705668
135028481,unnamed location,40.4900435,22.9706690
135028482,unnamed location,40.4899086,22.9707958
135028483,unnamed location,40.4895628,22.9711804
135028484,unnamed location,40.4892907,22.9714887
135028485,unnamed location,40.4891571,22.9716187
135028486,unnamed location,40.4889970,22.9717295
135028487,unnamed location,40.4888236,22.9718199
135028488,unnamed location,40.4879961,22.9722341
135028489,unnamed location,40.4876616,22.9723864
135028491,unnamed location,40.4874070,22.9725409
135028493,unnamed location,40.4872846,22.9726823
135028494,unnamed location,40.4872029,22.9728196
135028495,unnamed location,40.4871050,22.9729998
135028496,unnamed location,40.4870331,22.9732058
135028497,unnamed location,40.4869418,22.9734118
135028498,unnamed location,40.4868438,22.9736350
135028499,unnamed location,40.4867394,22.9738238
135028501,unnamed location,40.4865911,22.9739914
135028502,unnamed location,40.4864540,22.9741459
135028503,unnamed location,40.4862842,22.9742832
135028504,unnamed location,40.4859644,22.9744721
135028505,unnamed location,40.4858077,22.9745751
135028507,unnamed location,40.4857005,22.9746779
135028508,unnamed location,40.4856273,22.9747947
135028509,unnamed location,40.4855098,22.9750555
135028510,unnamed location,40.4853898,22.9753441
135028511,unnamed location,40.4852724,22.9755535
135028512,unnamed location,40.4851484,22.9756908
135028514,unnamed location,40.4849786,22.9758196
135028515,unnamed location,40.4847808,22.9759242
135028516,unnamed location,40.4845555,22.9760794
135028517,unnamed location,40.4841365,22.9763298
135028518,unnamed location,40.4837760,22.9765462
135028519,unnamed location,40.4835239,22.9766919
135028520,unnamed location,40.4833537,22.9767884
135028522,unnamed location,40.4832053,22.9768525
135028524,unnamed location,40.4829385,22.9769321
135028525,unnamed location,40.4827733,22.9769551
135028526,unnamed location,40.4818798,22.9770785
135028528,unnamed location,40.4812922,22.9771886
135028529,unnamed location,40.4810375,22.9771912
135028531,unnamed location,40.4807014,22.9771847
135028532,unnamed location,40.4804484,22.9772094
135028533,unnamed location,40.4802740,22.9772547
135028534,unnamed location,40.4801759,22.9772861
135028535,unnamed location,40.4800458,22.9773497
135028537,unnamed location,40.4798358,22.9774579
135028538,unnamed location,40.4796848,22.9775337
135028540,unnamed location,40.4795305,22.9775898
135028542,unnamed location,40.4794034,22.9776149
135028544,unnamed location,40.4793055,22.9776149
135028545,unnamed location,40.4791422,22.9775892
135028547,unnamed location,40.4790051,22.9775034
135028549,unnamed location,40.4789007,22.9774175
135028552,unnamed location,40.4787636,22.9772636
135028554,unnamed location,40.4785396,22.9769964
135028556,unnamed location,40.4783947,22.9768071
135028560,unnamed location,40.4782837,22.9766332
135028562,unnamed location,40.4781813,22.9764525
135028565,unnamed location,40.4780854,22.9762668
135028567,unnamed location,40.4780095,22.9760845
135028570,unnamed location,40.4779244,22.9757883
135028573,unnamed location,40.4778952,22.9756328
135028575,unnamed location,40.4778797,22.9754577
135028578,unnamed location,40.4778725,22.9752484
135028581,unnamed location,40.4779150,22.9749238
135028583,unnamed location,40.4779787,22.9746695
135028585,unnamed location,40.4780051,22.9745236
135028587,unnamed location,40.4780092,22.9743691
135028588,unnamed location,40.4779913,22.9742496
135028589,unnamed location,40.4778926,22.9740174
135028590,unnamed location,40.4776172,22.9738272
135028592,unnamed location,40.4775018,22.9737776
135028593,unnamed location,40.4768741,22.9735801
135028595,unnamed location,40.4764941,22.9734583
135028596,unnamed location,40.4762122,22.9733720
135028597,unnamed location,40.4759881,22.9733043
135028598,unnamed location,40.4756882,22.9732062
135028599,unnamed location,40.4753887,22.9730774
135028600,unnamed location,40.4750488,22.9729261
135028602,unnamed location,40.4748648,22.9728462
135028603,unnamed location,40.4747413,22.9728041
135028604,unnamed location,40.4743953,22.9727593
135028605,unnamed location,40.4742976,22.9727711
135028606,unnamed location,40.4732598,22.9728451
135028608,unnamed location,40.4726291,22.9729161
135028610,unnamed location,40.4723246,22.9730009
135028611,unnamed location,40.4721677,22.9730929
135028613,unnamed location,40.4719571,22.9732546
135028614,unnamed location,40.4716204,22.9736020
135028615,unnamed location,40.4713270,22.9739351
135028617,unnamed location,40.4711141,22.9741582
135028618,unnamed location,40.4709707,22.9742715
135028620,unnamed location,40.4707831,22.9743465
135028621,unnamed location,40.4706223,22.9743878
135028622,unnamed location,40.4700279,22.9745168
135028624,unnamed location,40.4697224,22.9745777
135028625,unnamed location,40.4690809,22.9747139
135028626,unnamed location,40.4685614,22.9748048
135028628,unnamed location,40.4683172,22.9748657
135028630,unnamed location,40.4678831,22.9750773
135028632,unnamed location,40.4675691,22.9753708
135028634,unnamed location,40.4675055,22.9754433
135028635,unnamed location,40.4673739,22.9756172
135028636,unnamed location,40.4672256,22.9758868
135028637,unnamed location,40.4670969,22.9762379
135028639,unnamed location,40.4670094,22.9764626
135028640,unnamed location,40.4668880,22.9767472
135028641,unnamed location,40.4667627,22.9769318
135028642,unnamed location,40.4665827,22.9770906
135028643,unnamed location,40.4664490,22.9771801
135028645,unnamed location,40.4662357,22.9773118
135028646,unnamed location,40.4655278,22.9777289
135028647,unnamed location,40.4651487,22.9779898
135028648,unnamed location,40.4649602,22.9781451
135028649,unnamed location,40.4648084,22.9782733
135028650,unnamed location,40.4646406,22.9784052
135028651,unnamed location,40.4644382,22.9785576
135028652,unnamed location,40.4642227,22.9786348
135028653,unnamed location,40.4639811,22.9787293
135028654,unnamed location,40.4634652,22.9789267
135028655,unnamed location,40.4631729,22.9790425
135028656,unnamed location,40.4629460,22.9791345
135028657,unnamed location,40.4626994,22.9792483
135028658,unnamed location,40.4624904,22.9793642
135028659,unnamed location,40.4622456,22.9795037
135028660,unnamed location,40.4620513,22.9796004
135028661,unnamed location,40.4618571,22.9796668
135028662,unnamed location,40.4616432,22.9796991
135028663,unnamed location,40.4615743,22.9797046
135028665,unnamed location,40.4614740,22.9797019
135028666,unnamed location,40.4612331,22.9797217
135028667,unnamed location,40.4610816,22.9797537
135028668,unnamed location,40.4609373,22.9798130
135028669,unnamed location,40.4607495,22.9799293
135028670,unnamed location,40.4601797,22.9802898
135028671,unnamed location,40.4596761,22.9806130
135028672,unnamed location,40.4595451,22.9807259
135028674,unnamed location,40.4594113,22.9808540
135028675,unnamed location,40.4593010,22.9809879
135028676,unnamed location,40.4589798,22.9814806
135028678,unnamed location,40.4586824,22.9819715
135028679,unnamed location,40.4585318,22.9822303
135028681,unnamed location,40.4581951,22.9828566
135028683,unnamed location,40.4581461,22.9830055
135028686,unnamed location,40.4580124,22.9834856
135028687,unnamed location,40.4579332,22.9838870
135028689,unnamed location,40.4577200,22.9848627
135028690,unnamed location,40.4575667,22.9856036
135028691,unnamed location,40.4573164,22.9867979
135028693,unnamed location,40.4572358,22.9873893
135028694,unnamed location,40.4572318,22.9882975
135028695,unnamed location,40.4572501,22.9885161
135028696,unnamed location,40.4574655,22.9893543
135028697,unnamed location,40.4575854,22.9897942
135028699,unnamed location,40.4576644,22.9901147
135028700,unnamed location,40.4577313,22.9905640
135028702,unnamed location,40.4578415,22.9913250
135028704,unnamed location,40.4579303,22.9918997
135028705,unnamed location,40.4579721,22.9921351
135028707,unnamed location,40.4580787,22.9927231
135028708,unnamed location,40.4582369,22.9933481
135028710,unnamed location,40.4582573,22.9936425
135028712,unnamed location,40.4582476,22.9937853
135028713,unnamed location,40.4582114,22.9943184
135028715,unnamed location,40.4582221,22.9946657
135028718,unnamed location,40.4582552,22.9949178
135028719,unnamed location,40.4583706,22.9955287
135028720,unnamed location,40.4584298,22.9959954
135028722,unnamed location,40.4584461,22.9962958
135028728,unnamed location,40.4585766,22.9982752
135028730,unnamed location,40.4586174,22.9984284
135028731,unnamed location,40.4587350,22.9987804
135028732,unnamed location,40.4587960,22.9989653
135028733,unnamed location,40.4588934,22.9996393
135028735,unnamed location,40.4588832,23.0000549
135028737,unnamed location,40.4588569,23.0007850
135028738,unnamed location,40.4588125,23.0011963
135028739,unnamed location,40.4587298,23.0015151
135028740,unnamed location,40.4582132,23.0025381
135028741,unnamed location,40.4579319,23.0030127
135028743,unnamed location,40.4577404,23.0033835
135028745,unnamed location,40.4573362,23.0041645
135028775,unnamed location,40.4528155,23.0083928
135028776,unnamed location,40.4527261,23.0084561
135028778,unnamed location,40.4524725,23.0085700
135028779,unnamed location,40.4523302,23.0086147
135028812,unnamed location,40.4508048,23.0161710
135028817,unnamed location,40.4502139,23.0176315
135028819,unnamed location,40.4501547,23.0178930
135028826,unnamed location,40.4496648,23.0183986
135028828,unnamed location,40.4493121,23.0183958
135028829,unnamed location,40.4491488,23.0184043
135028831,unnamed location,40.4488680,23.0184473
135028832,unnamed location,40.4485544,23.0185073
135028834,unnamed location,40.4481405,23.0186183
135028835,unnamed location,40.4477576,23.0187133
135028837,unnamed location,40.4474114,23.0187820
135028838,unnamed location,40.4469476,23.0188421
135028840,unnamed location,40.4466668,23.0188764
135028841,unnamed location,40.4464904,23.0188764
135028842,unnamed location,40.4463794,23.0188764
135028843,unnamed location,40.4461377,23.0188163
135028845,unnamed location,40.4458111,23.0186275
135028847,unnamed location,40.4451775,23.0182155
135028848,unnamed location,40.4448182,23.0180009
135028849,unnamed location,40.4444720,23.0177778
135028851,unnamed location,40.4443283,23.0177005
135028852,unnamed location,40.4441083,23.0176866
135028871,unnamed location,40.4361046,23.0155155
135054650,unnamed location,40.4578548,22.9997908
135054666,unnamed location,40.4544383,23.0054589
135054668,unnamed location,40.4536683,23.0064708
135054670,unnamed location,40.4533071,23.0069509
135054672,unnamed location,40.4528764,23.0074029
135054674,unnamed location,40.4525850,23.0076959
135054675,unnamed location,40.4516811,23.0084150
135054677,unnamed location,40.4512265,23.0087614
135054678,unnamed location,40.4505829,23.0091900
135054679,unnamed location,40.4495812,23.0097324
135054680,unnamed location,40.4489474,23.0100167
135054681,unnamed location,40.4482840,23.0102795
135054683,unnamed location,40.4478982,23.0103841
135054684,unnamed location,40.4467858,23.0106162
135054685,unnamed location,40.4461568,23.0107104
135054688,unnamed location,40.4446414,23.0109507
135054689,unnamed location,40.4441645,23.0110280
135054690,unnamed location,40.4435582,23.0111634
135054691,unnamed location,40.4427799,23.0114101
135054693,unnamed location,40.4420409,23.0116931
135054694,unnamed location,40.4416796,23.0118486
135054696,unnamed location,40.4407916,23.0123194
135054698,unnamed location,40.4400332,23.0127271
135054700,unnamed location,40.4390411,23.0132917
135054702,unnamed location,40.4382643,23.0137302
135054703,unnamed location,40.4373508,23.0142425
135054705,unnamed location,40.4358615,23.0150807
135054706,unnamed location,40.4348311,23.0156641
135054708,unnamed location,40.4339925,23.0161496
135054710,unnamed location,40.4332044,23.0166002
135054711,unnamed location,40.4323929,23.0170588
135054712,unnamed location,40.4314558,23.0176006
135054713,unnamed location,40.4309597,23.0178796
135058463,unnamed location,40.4365889,23.0152429
135058465,unnamed location,40.4371769,23.0149168
135058466,unnamed location,40.4377060,23.0146163
135058467,unnamed location,40.4379412,23.0145048
135058468,unnamed location,40.4383735,23.0143913
135058495,unnamed location,40.4448218,23.0114385
135058496,unnamed location,40.4456885,23.0113018
135058497,unnamed location,40.4466875,23.0111499
135058498,unnamed location,40.4475174,23.0109857
135058501,unnamed location,40.4483861,23.0107454
135058502,unnamed location,40.4492084,23.0105057
135058503,unnamed location,40.4496010,23.0103162
135058505,unnamed location,40.4498230,23.0102047
135058515,unnamed location,40.4507693,23.0108042
135058518,unnamed location,40.4510272,23.0108055
135058519,unnamed location,40.4514367,23.0107250
135060499,unnamed location,40.4264030,23.0191405
135072191,unnamed location,40.4177450,23.0025553
135083193,unnamed location,40.4573451,23.0039564
135083195,unnamed location,40.4572348,23.0039415
135083196,unnamed location,40.4571430,23.0038577
135083197,unnamed location,40.4570588,23.0037577
135083199,unnamed location,40.4570189,23.0036906
135083201,unnamed location,40.4569588,23.0034198
135083203,unnamed location,40.4569874,23.0031905
135083205,unnamed location,40.4570246,23.0030295
135083454,unnamed location,40.4572471,23.0043063
135083725,unnamed location,40.4572445,23.0041393
135083726,unnamed location,40.4571735,23.0040562
135083727,unnamed location,40.4570952,23.0039704
135083728,unnamed location,40.4569841,23.0038588
135083729,unnamed location,40.4569188,23.0038033
135083731,unnamed location,40.4568368,23.0037464
135083733,unnamed location,40.4567196,23.0037121
135083737,unnamed location,40.4565287,23.0037752
135083738,unnamed location,40.4563534,23.0039034
135084446,unnamed location,40.4587435,22.9990727
135084448,unnamed location,40.4587083,22.9994233
135084449,unnamed location,40.4586614,22.9996593
135084450,unnamed location,40.4585124,23.0002159
135084451,unnamed location,40.4583971,23.0005606
135084452,unnamed location,40.4583114,23.0008315
135085140,unnamed location,40.4606812,22.9986402
135085142,unnamed location,40.4604114,22.9987353
135085144,unnamed location,40.4600440,22.9989848
135085148,unnamed location,40.4597828,22.9991859
135085149,unnamed location,40.4595900,22.9993576
135085151,unnamed location,40.4594553,22.9994313
135085153,unnamed location,40.4593042,22.9993898
135085157,unnamed location,40.4591063,22.9991856
135085160,unnamed location,40.4589043,22.9989919
135086120,unnamed location,40.4515649,23.0106789
135448624,unnamed location,40.4887065,22.9982209
137760659,unnamed location,40.4858424,22.9967193
145590526,unnamed location,40.4573676,22.9669070
145592267,unnamed location,40.4628205,22.9692431
145592268,unnamed location,40.4627769,22.9693628
145594583,unnamed location,40.4670552,22.9696390
145594588,unnamed location,40.4673431,22.9697635
145594618,unnamed location,40.4712231,22.9697298
145594620,unnamed location,40.4715168,22.9697945
145594621,unnamed location,40.4716255,22.9698095
145594622,unnamed location,40.4719591,22.9698392
145594623,unnamed location,40.4721273,22.9698580
145594624,unnamed location,40.4722380,22.9698677
145594625,unnamed location,40.4724861,22.9699792
145594626,unnamed location,40.4728930,22.9702325
145594627,unnamed location,40.4732427,22.9704626
145594629,unnamed location,40.4733970,22.9705742
145594631,unnamed location,40.4736540,22.9708026
145594633,unnamed location,40.4739368,22.9710366
145594634,unnamed location,40.4741972,22.9712372
145594636,unnamed location,40.4744053,22.9713929
145599991,unnamed location,40.4777688,22.9730629
145599994,unnamed location,40.4775206,22.9730230
145599995,unnamed location,40.4772885,22.9729798
145599997,unnamed location,40.4768835,22.9729200
145599998,unnamed location,40.4767431,22.9728895
145600000,unnamed location,40.4764038,22.9727797
145600254,unnamed location,40.4767345,22.9719705
145600804,unnamed location,40.4764011,22.9716154
145600806,unnamed location,40.4760323,22.9725014
145600807,unnamed location,40.4757441,22.9732297
145601236,unnamed location,40.4760561,22.9712578
145601238,unnamed location,40.4756568,22.9722380
145601239,unnamed location,40.4753761,22.9729610
145601785,unnamed location,40.4757120,22.9708886
145601786,unnamed location,40.4752660,22.9719755
145601787,unnamed location,40.4749587,22.9727475
145602148,unnamed location,40.4753689,22.9705482
145602149,unnamed location,40.4748848,22.9717188
145602433,unnamed location,40.4746827,22.9715800
145604299,unnamed location,40.4739911,22.9716804
145604300,unnamed location,40.4738064,22.9717339
145604301,unnamed location,40.4733663,22.9718392
145604305,unnamed location,40.4729405,22.9720026
145604308,unnamed location,40.4722704,22.9722730
145604310,unnamed location,40.4716583,22.9725252
145604311,unnamed location,40.4714398,22.9726088
145604313,unnamed location,40.4712084,22.9726991
145604314,unnamed location,40.4710442,22.9727778
145604316,unnamed location,40.4705977,22.9729655
145604317,unnamed location,40.4703907,22.9730565
145604318,unnamed location,40.4701622,22.9731678
145604320,unnamed location,40.4699518,22.9733603
145604321,unnamed location,40.4695650,22.9736700
145604325,unnamed location,40.4692030,22.9739765
145604326,unnamed location,40.4690992,22.9740580
145604328,unnamed location,40.4687619,22.9743015
145604329,unnamed location,40.4686000,22.9743943
145604331,unnamed location,40.4683587,22.9745597
145604332,unnamed location,40.4681296,22.9747538
145606916,unnamed location,40.4671654,22.9758814
145606920,unnamed location,40.4670757,22.9758837
145606923,unnamed location,40.4666424,22.9758993
145606926,unnamed location,40.4662309,22.9759128
145606927,unnamed location,40.4661357,22.9759195
145606929,unnamed location,40.4657246,22.9759999
145606930,unnamed location,40.4654227,22.9760660
145606931,unnamed location,40.4650974,22.9761383
145606933,unnamed location,40.4648661,22.9762059
145606935,unnamed location,40.4647571,22.9762263
145606936,unnamed location,40.4646779,22.9762290
145606937,unnamed location,40.4642271,22.9762084
145606939,unnamed location,40.4640799,22.9761850
145606940,unnamed location,40.4637000,22.9761237
145606941,unnamed location,40.4636162,22.9760835
145606943,unnamed location,40.4634598,22.9759814
145606944,unnamed location,40.4633151,22.9758735
145606945,unnamed location,40.4632468,22.9758269
145606946,unnamed location,40.4630678,22.9757883
145606947,unnamed location,40.4627111,22.9757288
145606949,unnamed location,40.4623911,22.9757299
145606950,unnamed location,40.4620646,22.9757385
145606951,unnamed location,40.4618752,22.9757642
145606953,unnamed location,40.4615265,22.9758469
145606955,unnamed location,40.4606429,22.9760987
145606957,unnamed location,40.4604020,22.9761368
145606958,unnamed location,40.4601730,22.9761521
145606959,unnamed location,40.4600705,22.9761475
145608354,unnamed location,40.4719636,22.9734581
145608355,unnamed location,40.4719238,22.9739426
145608358,unnamed location,40.4719190,22.9740269
145608360,unnamed location,40.4718760,22.9748410
145608361,unnamed location,40.4718507,22.9752364
145608363,unnamed location,40.4718344,22.9753603
145608364,unnamed location,40.4717606,22.9757154
145608365,unnamed location,40.4717410,22.9758705
145608366,unnamed location,40.4717464,22.9759526
145608368,unnamed location,40.4717720,22.9760394
145608369,unnamed location,40.4718341,22.9761885
145608370,unnamed location,40.4719858,22.9765388
145608371,unnamed location,40.4722564,22.9771949
145608372,unnamed location,40.4723972,22.9775667
145608374,unnamed location,40.4725914,22.9779684
145608375,unnamed location,40.4727485,22.9782399
145608376,unnamed location,40.4730407,22.9787114
145609774,unnamed location,40.4713904,22.9726780
145609775,unnamed location,40.4714757,22.9727333
145609777,unnamed location,40.4716074,22.9727733
145609778,unnamed location,40.4720112,22.9727863
145609780,unnamed location,40.4723230,22.9727988
145609781,unnamed location,40.4726056,22.9727987
145609785,unnamed location,40.4738649,22.9726649
145609787,unnamed location,40.4742982,22.9726301
145609789,unnamed location,40.4745838,22.9726053
145609790,unnamed location,40.4747207,22.9726241
145609791,unnamed location,40.4757853,22.9731198
145609792,unnamed location,40.4764819,22.9733352
145609793,unnamed location,40.4768395,22.9734741
145611177,unnamed location,40.4792518,22.9733113
145611180,unnamed location,40.4788364,22.9732280
145611182,unnamed location,40.4784798,22.9731197
145611183,unnamed location,40.4783063,22.9731005
145611185,unnamed location,40.4780673,22.9730821
145611186,unnamed location,40.4778480,22.9730669
145611188,unnamed location,40.4774087,22.9726764
145611189,unnamed location,40.4741349,22.9692743
145611891,unnamed location,40.4748497,22.9687862
145611893,unnamed location,40.4727314,22.9699033
145611896,unnamed location,40.4726465,22.9700753
145612092,unnamed location,40.4710476,22.9696930
145612873,unnamed location,40.4710608,22.9698295
145612875,unnamed location,40.4713128,22.9701894
145612876,unnamed location,40.4713535,22.9702484
145612877,unnamed location,40.4713889,22.9703127
145612878,unnamed location,40.4714554,22.9704730
145612880,unnamed location,40.4715818,22.9708496
145612881,unnamed location,40.4716441,22.9710272
145612882,unnamed location,40.4717137,22.9711717
145612883,unnamed location,40.4717469,22.9712232
145612884,unnamed location,40.4719534,22.9714703
145612892,unnamed location,40.4723510,22.9725396
145612893,unnamed location,40.4723910,22.9726973
145612894,unnamed location,40.4724142,22.9728141
145612895,unnamed location,40.4724296,22.9729544
145613982,unnamed location,40.4725107,22.9699055
145613983,unnamed location,40.4727063,22.9699106
145613988,unnamed location,40.4739412,22.9704204
145613989,unnamed location,40.4743180,22.9706433
145613990,unnamed location,40.4747219,22.9709043
145613991,unnamed location,40.4751078,22.9711765
145614986,unnamed location,40.4742503,22.9716353
145616146,unnamed location,40.4742680,22.9719471
145616150,unnamed location,40.4746818,22.9719198
145616306,unnamed location,40.4750275,22.9701803
145616487,unnamed location,40.4746693,22.9698067
145616827,unnamed location,40.4743436,22.9694720
145617245,unnamed location,40.4739817,22.9693742
145617476,unnamed location,40.4736494,22.9702731
145618866,unnamed location,40.4762762,22.9695569
145619134,unnamed location,40.4769426,22.9721903
145620465,unnamed location,40.4770713,22.9720680
145620467,unnamed location,40.4773642,22.9718274
145620468,unnamed location,40.4776806,22.9715889
145620472,unnamed location,40.4781307,22.9712832
145620474,unnamed location,40.4784694,22.9709782
145620475,unnamed location,40.4792359,22.9702616
145620477,unnamed location,40.4796360,22.9700160
145620478,unnamed location,40.4798963,22.9698350
145620479,unnamed location,40.4800660,22.9697847
145620481,unnamed location,40.4803643,22.9697635
145620482,unnamed location,40.4805344,22.9696991
145620484,unnamed location,40.4807357,22.9696511
145620486,unnamed location,40.4808862,22.9696636
145620487,unnamed location,40.4811283,22.9696671
145620489,unnamed location,40.4813066,22.9696102
145620491,unnamed location,40.4818093,22.9692411
145620493,unnamed location,40.4821166,22.9690236
145620495,unnamed location,40.4825159,22.9686521
145620496,unnamed location,40.4827819,22.9683955
145620497,unnamed location,40.4829975,22.9682025
145620498,unnamed location,40.4833584,22.9677871
145620499,unnamed location,40.4836540,22.9673719
145620500,unnamed location,40.4837090,22.9672446
145622438,unnamed location,40.4831260,22.9727693
145622441,unnamed location,40.4821568,22.9730746
145622442,unnamed location,40.4813864,22.9733386
145622444,unnamed location,40.4809487,22.9734610
145622446,unnamed location,40.4807551,22.9734574
145622448,unnamed location,40.4805102,22.9734059
145622450,unnamed location,40.4801903,22.9733509
145622452,unnamed location,40.4799226,22.9733252
145622453,unnamed location,40.4796974,22.9733164
145622455,unnamed location,40.4793773,22.9733250
145630728,unnamed location,40.4835342,22.9895545
145630729,unnamed location,40.4830846,22.9896601
145630731,unnamed location,40.4827704,22.9897244
145630732,unnamed location,40.4819931,22.9900028
145630734,unnamed location,40.4815767,22.9901354
