id,name,lat,lon
135058501, ,40.4483861,23.0107454
135058502, ,40.4492084,23.0105057
135058503, ,40.4496010,23.0103162
135058505, ,40.4498230,23.0102047
135058515, ,40.4507693,23.0108042
135058518, ,40.4510272,23.0108055
135058519, ,40.4514367,23.0107250
135060499, ,40.4264030,23.0191405
135072191, ,40.4177450,23.0025553
135083193, ,40.4573451,23.0039564
135083195, ,40.4572348,23.0039415
135083196, ,40.4571430,23.0038577
135083197, ,40.4570588,23.0037577
135083199, ,40.4570189,23.0036906
135083201, ,40.4569588,23.0034198
135083203, ,40.4569874,23.0031905
135083205, ,40.4570246,23.0030295
135083454, ,40.4572471,23.0043063
135083725, ,40.4572445,23.0041393
135083726, ,40.4571735,23.0040562
135083727, ,40.4570952,23.0039704
135083728, ,40.4569841,23.0038588
135083729, ,40.4569188,23.0038033
135083731, ,40.4568368,23.0037464
135083733, ,40.4567196,23.0037121
135083737, ,40.4565287,23.0037752
135083738, ,40.4563534,23.0039034
135084446, ,40.4587435,22.9990727
135084448, ,40.4587083,22.9994233
135084449, ,40.4586614,22.9996593
135084450, ,40.4585124,23.0002159
135084451, ,40.4583971,23.0005606
135084452, ,40.4583114,23.0008315
135085140, ,40.4606812,22.9986402
135085142, ,40.4604114,22.9987353
135085144, ,40.4600440,22.9989848
135085148, ,40.4597828,22.9991859
135085149, ,40.4595900,22.9993576
135085151, ,40.4594553,22.9994313
135085153, ,40.4593042,22.9993898
135085157, ,40.4591063,22.9991856
135085160, ,40.4589043,22.9989919
135086120, ,40.4515649,23.0106789
135448624, ,40.4887065,22.9982209
137760659, ,40.4858424,22.9967193
145590526, ,40.4573676,22.9669070
145592267, ,40.4628205,22.9692431
145592268, ,40.4627769,22.9693628
145594583, ,40.4670552,22.9696390
145594588, ,40.4673431,22.9697635
145594618, ,40.4712231,22.9697298
145594620, ,40.4715168,22.9697945
145594621, ,40.4716255,22.9698095
145594622, ,40.4719591,22.9698392
145594623, ,40.4721273,22.9698580
145594624, ,40.4722380,22.9698677
145594625, ,40.4724861,22.9699792
145594626, ,40.4728930,22.9702325
145594627, ,40.4732427,22.9704626
145594629, ,40.4733970,22.9705742
145594631, ,40.4736540,22.9708026
145594633, ,40.4739368,22.9710366
145594634, ,40.4741972,22.9712372
145594636, ,40.4744053,22.9713929
145599991, ,40.4777688,22.9730629
145599994, ,40.4775206,22.9730230
145599995, ,40.4772885,22.9729798
145599997, ,40.4768835,22.9729200
145599998, ,40.4767431,22.9728895
145600000, ,40.4764038,22.9727797
145600254, ,40.4767345,22.9719705
145600804, ,40.4764011,22.9716154
145600806, ,40.4760323,22.9725014
145600807, ,40.4757441,22.9732297
145601236, ,40.4760561,22.9712578
145601238, ,40.4756568,22.9722380
145601239, ,40.4753761,22.9729610
145601785, ,40.4757120,22.9708886
145601786, ,40.4752660,22.9719755
145601787, ,40.4749587,22.9727475
145602148, ,40.4753689,22.9705482
145602149, ,40.4748848,22.9717188
145602433, ,40.4746827,22.9715800
145604299, ,40.4739911,22.9716804
145604300, ,40.4738064,22.9717339
145604301, ,40.4733663,22.9718392
145604305, ,40.4729405,22.9720026
145604308, ,40.4722704,22.9722730
145604310, ,40.4716583,22.9725252
145604311, ,40.4714398,22.9726088
145604313, ,40.4712084,22.9726991
145604314, ,40.4710442,22.9727778
145604316, ,40.4705977,22.9729655
145604317, ,40.4703907,22.9730565
145604318, ,40.4701622,22.9731678
145604320, ,40.4699518,22.9733603
145604321, ,40.4695650,22.9736700
145604325, ,40.4692030,22.9739765
145604326, ,40.4690992,22.9740580
145604328, ,40.4687619,22.9743015
145604329, ,40.4686000,22.9743943
145604331, ,40.4683587,22.9745597
145604332, ,40.4681296,22.9747538
145606916, ,40.4671654,22.9758814
145606920, ,40.4670757,22.9758837
145606923, ,40.4666424,22.9758993
145606926, ,40.4662309,22.9759128
145606927, ,40.4661357,22.9759195
145606929, ,40.4657246,22.9759999
145606930, ,40.4654227,22.9760660
145606931, ,40.4650974,22.9761383
145606933, ,40.4648661,22.9762059
145606935, ,40.4647571,22.9762263
145606936, ,40.4646779,22.9762290
145606937, ,40.4642271,22.9762084
145606939, ,40.4640799,22.9761850
145606940, ,40.4637000,22.9761237
145606941, ,40.4636162,22.9760835
145606943, ,40.4634598,22.9759814
145606944, ,40.4633151,22.9758735
145606945, ,40.4632468,22.9758269
145606946, ,40.4630678,22.9757883
145606947, ,40.4627111,22.9757288
145606949, ,40.4623911,22.9757299
145606950, ,40.4620646,22.9757385
145606951, ,40.4618752,22.9757642
145606953, ,40.4615265,22.9758469
145606955, ,40.4606429,22.9760987
145606957, ,40.4604020,22.9761368
145606958, ,40.4601730,22.9761521
145606959, ,40.4600705,22.9761475
145608354, ,40.4719636,22.9734581
145608355, ,40.4719238,22.9739426
145608358, ,40.4719190,22.9740269
145608360, ,40.4718760,22.9748410
145608361, ,40.4718507,22.9752364
145608363, ,40.4718344,22.9753603
145608364, ,40.4717606,22.9757154
145608365, ,40.4717410,22.9758705
145608366, ,40.4717464,22.9759526
145608368, ,40.4717720,22.9760394
145608369, ,40.4718341,22.9761885
145608370, ,40.4719858,22.9765388
145608371, ,40.4722564,22.9771949
145608372, ,40.4723972,22.9775667
145608374, ,40.4725914,22.9779684
145608375, ,40.4727485,22.9782399
145608376, ,40.4730407,22.9787114
145609774, ,40.4713904,22.9726780
145609775, ,40.4714757,22.9727333
145609777, ,40.4716074,22.9727733
145609778, ,40.4720112,22.9727863
145609780, ,40.4723230,22.9727988
145609781, ,40.4726056,22.9727987
145609785, ,40.4738649,22.9726649
145609787, ,40.4742982,22.9726301
145609789, ,40.4745838,22.9726053
145609790, ,40.4747207,22.9726241
145609791, ,40.4757853,22.9731198
145609792, ,40.4764819,22.9733352
145609793, ,40.4768395,22.9734741
145611177, ,40.4792518,22.9733113
145611180, ,40.4788364,22.9732280
145611182, ,40.4784798,22.9731197
145611183, ,40.4783063,22.9731005
145611185, ,40.4780673,22.9730821
145611186, ,40.4778480,22.9730669
145611188, ,40.4774087,22.9726764
145611189, ,40.4741349,22.9692743
145611891, ,40.4748497,22.9687862
145611893, ,40.4727314,22.9699033
145611896, ,40.4726465,22.9700753
145612092, ,40.4710476,22.9696930
145612873, ,40.4710608,22.9698295
145612875, ,40.4713128,22.9701894
145612876, ,40.4713535,22.9702484
145612877, ,40.4713889,22.9703127
145612878, ,40.4714554,22.9704730
145612880, ,40.4715818,22.9708496
145612881, ,40.4716441,22.9710272
145612882, ,40.4717137,22.9711717
145612883, ,40.4717469,22.9712232
145612884, ,40.4719534,22.9714703
145612892, ,40.4723510,22.9725396
145612893, ,40.4723910,22.9726973
145612894, ,40.4724142,22.9728141
145612895, ,40.4724296,22.9729544
145613982, ,40.4725107,22.9699055
145613983, ,40.4727063,22.9699106
145613988, ,40.4739412,22.9704204
145613989, ,40.4743180,22.9706433
145613990, ,40.4747219,22.9709043
145613991, ,40.4751078,22.9711765
145614986, ,40.4742503,22.9716353
145616146, ,40.4742680,22.9719471
145616150, ,40.4746818,22.9719198
145616306, ,40.4750275,22.9701803
145616487, ,40.4746693,22.9698067
145616827, ,40.4743436,22.9694720
145617245, ,40.4739817,22.9693742
145617476, ,40.4736494,22.9702731
145618866, ,40.4762762,22.9695569
145619134, ,40.4769426,22.9721903
145620465, ,40.4770713,22.9720680
145620467, ,40.4773642,22.9718274
145620468, ,40.4776806,22.9715889
145620472, ,40.4781307,22.9712832
145620474, ,40.4784694,22.9709782
145620475, ,40.4792359,22.9702616
145620477, ,40.4796360,22.9700160
145620478, ,40.4798963,22.9698350
145620479, ,40.4800660,22.9697847
145620481, ,40.4803643,22.9697635
145620482, ,40.4805344,22.9696991
145620484, ,40.4807357,22.9696511
145620486, ,40.4808862,22.9696636
145620487, ,40.4811283,22.9696671
145620489, ,40.4813066,22.9696102
145620491, ,40.4818093,22.9692411
145620493, ,40.4821166,22.9690236
145620495, ,40.4825159,22.9686521
145620496, ,40.4827819,22.9683955
145620497, ,40.4829975,22.9682025
145620498, ,40.4833584,22.9677871
145620499, ,40.4836540,22.9673719
145620500, ,40.4837090,22.9672446
145622438, ,40.4831260,22.9727693
145622441, ,40.4821568,22.9730746
145622442, ,40.4813864,22.9733386
145622444, ,40.4809487,22.9734610
145622446, ,40.4807551,22.9734574
145622448, ,40.4805102,22.9734059
145622450, ,40.4801903,22.9733509
145622452, ,40.4799226,22.9733252
145622453, ,40.4796974,22.9733164
145622455, ,40.4793773,22.9733250
145630728, ,40.4835342,22.9895545
145630729, ,40.4830846,22.9896601
145630731, ,40.4827704,22.9897244
145630732, ,40.4819931,22.9900028
145630734, ,40.4815767,22.9901354
145630736, ,40.4814070,22.9902040
145630737, ,40.4812476,22.9903005
145630738, ,40.4810977,22.9904241
145630741, ,40.4808757,22.9906301
145630742, ,40.4806441,22.9907899
145630743, ,40.4805095,22.9908398
145630744, ,40.4801218,22.9909312
145630746, ,40.4792138,22.9910920
145630748, ,40.4788519,22.9911451
145630749, ,40.4786932,22.9911746
145630751, ,40.4784437,22.9912959
145630752, ,40.4780162,22.9915812
145630753, ,40.4777628,22.9917427
145630754, ,40.4771568,22.9920817
145630756, ,40.4764877,22.9924680
145630757, ,40.4763622,22.9925290
145630759, ,40.4761513,22.9925859
145630760, ,40.4759513,22.9926059
145630761, ,40.4757195,22.9925966
145630762, ,40.4755163,22.9925553
145630763, ,40.4753597,22.9924976
145630764, ,40.4750670,22.9923893
145630765, ,40.4741421,22.9921246
145630766, ,40.4739997,22.9920902
145630767, ,40.4737333,22.9920604
145630769, ,40.4734872,22.9920622
145630770, ,40.4733001,22.9920826
145630771, ,40.4729122,22.9921495
145630772, ,40.4716100,22.9923634
145630776, ,40.4708658,22.9923291
145630777, ,40.4706902,22.9925491
145630778, ,40.4705581,22.9926113
145630780, ,40.4703360,22.9927455
145630781, ,40.4702187,22.9928960
145630785, ,40.4701562,22.9929562
145630786, ,40.4696445,22.9934772
145630787, ,40.4696062,22.9935179
145630789, ,40.4694241,22.9935894
145630791, ,40.4692114,22.9936726
145630794, ,40.4685496,22.9939837
145630799, ,40.4677693,22.9946793
145630800, ,40.4675731,22.9949413
145630801, ,40.4674297,22.9951405
145630802, ,40.4670298,22.9954348
145630804, ,40.4660432,22.9959016
145630805, ,40.4654524,22.9961859
145630806, ,40.4653713,22.9962375
145630807, ,40.4649300,22.9966626
145630809, ,40.4643265,22.9974069
145630810, ,40.4639192,22.9976854
145630812, ,40.4638343,22.9977626
146304012,Τρίλοφος,40.4682554,22.9712114
199488207, ,40.4812131,22.9734026
199490183, ,40.4792271,22.9776149
199490191, ,40.4830658,22.9769056
199491325, ,40.4920920,22.9701414
199491329, ,40.4928918,22.9702189
199491332, ,40.4936080,22.9701555
199491335, ,40.4993037,22.9693570
199500071, ,40.4924091,22.9994212
199500072, ,40.4918443,22.9991511
199500073, ,40.4915898,22.9990415
199500075, ,40.4910465,22.9988204
199500077, ,40.4907076,22.9987010
199500677, ,40.4854267,22.9951683
199501284, ,40.4880414,22.9977838
199501287, ,40.4878413,22.9976802
199501292, ,40.4868549,22.9969572
199501295, ,40.4864078,22.9964795
199501823, ,40.4871256,22.9973757
199501825, ,40.4878356,22.9978408
199501826, ,40.4881341,22.9980011
199502853, ,40.4848557,22.9943806
199502854, ,40.4846636,22.9941320
199502855, ,40.4844751,22.9939186
199502857, ,40.4841507,22.9936001
199502858, ,40.4837638,22.9932922
199502860, ,40.4835653,22.9931612
199502861, ,40.4831268,22.9929257
199504089, ,40.4856090,22.9956588
199504091, ,40.4862401,22.9964890
199504094, ,40.4866511,22.9969519
209042052, ,40.4671817,22.9701385
209042054, ,40.4671218,22.9702292
209042056, ,40.4670295,22.9703426
209042057, ,40.4669960,22.9703856
209042059, ,40.4669254,22.9704928
209042060, ,40.4668569,22.9706016
209042061, ,40.4667818,22.9707004
209042062, ,40.4666922,22.9708034
209042064, ,40.4666344,22.9708591
209042066, ,40.4665274,22.9709410
209042067, ,40.4663610,22.9710466
209042070, ,40.4663069,22.9710928
209042071, ,40.4662033,22.9711514
209042072, ,40.4660982,22.9712426
209042073, ,40.4660260,22.9713550
209042075, ,40.4657630,22.9715347
209042076, ,40.4652285,22.9719229
209042077, ,40.4650056,22.9720847
209042078, ,40.4648539,22.9722044
209042080, ,40.4647139,22.9722739
209042084, ,40.4646500,22.9722898
209042085, ,40.4645562,22.9723214
209042086, ,40.4644817,22.9723487
209042088, ,40.4643702,22.9724039
209042089, ,40.4640667,22.9725700
209042090, ,40.4639809,22.9726367
209042091, ,40.4639453,22.9726735
209042093, ,40.4638723,22.9727595
209042094, ,40.4637864,22.9729053
209042095, ,40.4636590,22.9731272
209042097, ,40.4635361,22.9733194
209042099, ,40.4634291,22.9734978
209042101, ,40.4633818,22.9735597
209042102, ,40.4633275,22.9736146
209042104, ,40.4632475,22.9736672
209042105, ,40.4630878,22.9737790
209042106, ,40.4628639,22.9739145
209042108, ,40.4625867,22.9740980
209042109, ,40.4623992,22.9742491
209042110, ,40.4622993,22.9743276
209042112, ,40.4621947,22.9744132
209042114, ,40.4619437,22.9746195
209042117, ,40.4617667,22.9748099
209042119, ,40.4616501,22.9749191
209042120, ,40.4615733,22.9750040
209042121, ,40.4615249,22.9750642
209042123, ,40.4612080,22.9753506
209042126, ,40.4610584,22.9754656
209042127, ,40.4608597,22.9756005
209042129, ,40.4607380,22.9756856
209042130, ,40.4605391,22.9757692
209042132, ,40.4603318,22.9758765
209044412, ,40.4623049,22.9751502
209044413, ,40.4624731,22.9751071
209044414, ,40.4627327,22.9750606
209044415, ,40.4631310,22.9750177
209044416, ,40.4636068,22.9749550
209044418, ,40.4636617,22.9749405
